,time,thscode,open,high,low,close,avgPrice,changeRatio,volume,amount
243,2020-09-30,NHEBI.SL,630.7843,632.0109,617.5152,623.9825,,-1.217997255873,127213,
244,2020-10-09,NHEBI.SL,632.0109,641.0428,628.8887,629.7808,,0.92924080402897,64266,
245,2020-10-12,NHEBI.SL,630.2268,640.5968,627.6622,640.0392,,1.6288842086008,108685,
246,2020-10-13,NHEBI.SL,641.8233,665.6854,641.1543,662.5633,,3.5191750755266,238180,
247,2020-10-14,NHEBI.SL,664.5704,703.5971,661.7827,688.0979,,3.8539110149928,567641,
248,2020-10-15,NHEBI.SL,691.3316,696.6838,681.0731,690.6625,,0.37270859277438,272837,
249,2020-10-16,NHEBI.SL,687.3174,698.5794,681.9651,688.3209,,-0.3390367943822,266516,
250,2020-10-19,NHEBI.SL,690.2165,737.9407,690.2165,705.1582,,2.4461410368332,461426,
251,2020-10-20,NHEBI.SL,709.7299,721.1034,705.1582,716.0857,,1.5496522624285,234100,
252,2020-10-21,NHEBI.SL,722.553,744.408,711.737,714.1901,,-0.26471691865931,436066,
253,2020-10-22,NHEBI.SL,714.8591,727.7937,702.4821,725.4521,,1.5768910826403,287074,
254,2020-10-23,NHEBI.SL,726.0097,726.2327,698.6909,699.2484,,-3.6120510230793,503029,
255,2020-10-26,NHEBI.SL,704.1547,720.3229,700.5865,709.0609,,1.4032924494357,359707,
256,2020-10-27,NHEBI.SL,707.8343,725.7866,703.5971,717.7583,,1.2266083209496,449692,
257,2020-10-28,NHEBI.SL,727.0132,738.7212,721.661,735.8221,,2.5166967766169,503891,
258,2020-10-29,NHEBI.SL,735.5991,765.0364,730.6929,761.8028,,3.530839859254,625395,
259,2020-10-30,NHEBI.SL,757.1196,774.5144,744.631,752.2134,,-1.2587772058596,705773,
260,2020-11-02,NHEBI.SL,754.8895,782.8773,745.3,780.9817,,3.8244865087487,391624,
261,2020-11-03,NHEBI.SL,779.1976,785.1074,767.6011,776.1869,,-0.61394524353132,296849,
262,2020-11-04,NHEBI.SL,789.9021,814.3217,783.1003,811.3111,,4.525224530329,514886,
263,2020-11-05,NHEBI.SL,811.7571,825.8067,788.8985,789.5676,,-2.6800446832294,581676,
264,2020-11-06,NHEBI.SL,793.6932,800.272,773.1763,779.4206,,-1.2851337871513,502582,
265,2020-11-09,NHEBI.SL,784.9959,825.1377,783.8808,824.1341,,5.7367613840332,614821,
266,2020-11-10,NHEBI.SL,836.8457,845.2086,811.5341,823.7996,,-0.040588054783795,616027,
267,2020-11-11,NHEBI.SL,827.3678,847.4387,814.9907,847.4387,,2.8695206941106,369554,
268,2020-11-12,NHEBI.SL,851.0069,858.5892,837.1802,847.4387,,0.0,645225,
269,2020-11-13,NHEBI.SL,843.6475,877.7681,841.6404,876.43,,3.4210498057264,781350,
270,2020-11-16,NHEBI.SL,875.315,940.5455,872.5273,925.3808,,5.5852492497975,1092113,
271,2020-11-17,NHEBI.SL,908.7665,914.3418,876.5415,887.5805,,-4.0848372907672,1193465,
272,2020-11-18,NHEBI.SL,885.2389,886.9115,854.129,856.0246,,-3.5552718880147,999907,
273,2020-11-19,NHEBI.SL,857.2512,882.8973,836.0652,838.2953,,-2.0711203860263,1211074,
274,2020-11-20,NHEBI.SL,841.8634,847.1042,828.8174,839.2988,,0.11970722011683,856541,
275,2020-11-23,NHEBI.SL,841.8634,863.0494,830.0439,848.7768,,1.1292760099264,947110,
276,2020-11-24,NHEBI.SL,848.7768,852.5679,805.7358,811.7571,,-4.3615353294294,718106,
277,2020-11-25,NHEBI.SL,809.75,823.7996,807.4084,818.4474,,0.82417511346682,392467,
278,2020-11-26,NHEBI.SL,819.2279,840.5254,808.4119,819.5624,,0.13623355636538,711488,
279,2020-11-27,NHEBI.SL,819.5624,839.9679,807.2969,839.8564,,2.4761994937786,578314,
280,2020-11-30,NHEBI.SL,841.8634,866.7291,832.051,850.0033,,1.2081708253935,768724,
281,2020-12-01,NHEBI.SL,853.46,858.4777,826.2527,826.3642,,-2.7810597911796,533078,
282,2020-12-02,NHEBI.SL,826.0166,831.7152,809.582,814.0153,,-1.4943653173746,567034,
283,2020-12-03,NHEBI.SL,812.814,830.1961,802.5316,821.8858,,0.96687371846696,376109,
284,2020-12-04,NHEBI.SL,819.6334,821.561,795.8871,801.2108,,-2.5155562974808,507868,
285,2020-12-07,NHEBI.SL,797.1233,828.6246,795.2308,827.9466,,3.3369245646714,351004,
286,2020-12-08,NHEBI.SL,826.0172,836.9906,807.4469,808.0498,,-2.403150154853,315959,
287,2020-12-09,NHEBI.SL,810.341,817.8173,795.6294,805.1558,,-0.35814624296671,349457,
288,2020-12-10,NHEBI.SL,805.1558,807.6881,779.5914,792.6148,,-1.5575867428391,461203,
289,2020-12-11,NHEBI.SL,790.806,810.5821,785.7413,810.5821,,2.2668388225907,277474,
290,2020-12-14,NHEBI.SL,810.5821,818.9026,803.1058,810.341,,-0.029744056771049,345991,
291,2020-12-15,NHEBI.SL,810.0998,829.6348,795.1471,822.3996,,1.4880895820401,476652,
292,2020-12-16,NHEBI.SL,823.3643,833.373,799.4882,802.1411,,-2.4633402059048,464656,
293,2020-12-17,NHEBI.SL,802.1411,828.4289,788.3942,828.1878,,3.2471469171696,424057,
294,2020-12-18,NHEBI.SL,828.4289,864.1225,827.5848,838.4376,,1.2376178446483,524326,
295,2020-12-21,NHEBI.SL,833.9759,841.6935,802.1411,807.6881,,-3.6674762677628,396330,
296,2020-12-22,NHEBI.SL,806.4822,818.5409,777.1797,782.1237,,-3.1651326793102,452656,
297,2020-12-23,NHEBI.SL,784.6561,789.2383,758.73,768.9798,,-1.6805397918513,378728,
298,2020-12-24,NHEBI.SL,772.1151,796.5941,770.1857,781.762,,1.6622283186112,257021,
299,2020-12-25,NHEBI.SL,776.5768,803.7087,773.6827,778.3856,,-0.43189615253747,253213,
300,2020-12-28,NHEBI.SL,777.7826,778.3856,734.9744,739.195,,-5.03485675994,431998,
301,2020-12-29,NHEBI.SL,740.5214,742.2096,724.8452,733.4068,,-0.78304101082936,390157,
302,2020-12-30,NHEBI.SL,737.9891,752.0977,732.201,745.8272,,1.693521249053,327823,
303,2020-12-31,NHEBI.SL,748.1184,767.774,738.7126,766.4475,,2.7647556967619,195545,
304,2021-01-04,NHEBI.SL,768.7386,773.5621,751.6154,767.4122,,0.12586641616027,118025,
305,2021-01-05,NHEBI.SL,763.9579,786.6915,762.9697,773.2128,,0.75586497061163,281133,
306,2021-01-06,NHEBI.SL,776.0877,801.3672,774.818,792.8428,,2.5387577650034,397068,
307,2021-01-07,NHEBI.SL,792.2355,809.0634,780.9065,802.8703,,1.2647526092184,339480,
308,2021-01-08,NHEBI.SL,800.315,815.7229,790.9416,809.8086,,0.86418690540675,349738,
309,2021-01-11,NHEBI.SL,800.641,824.2653,795.1169,803.5793,,-0.76923114918759,463198,
310,2021-01-12,NHEBI.SL,803.4618,812.1593,787.7122,808.6333,,0.62893606144409,383439,
311,2021-01-13,NHEBI.SL,808.6333,830.6121,808.2807,825.3231,,2.0639516082259,337061,
312,2021-01-14,NHEBI.SL,825.3231,833.3154,802.7566,805.6949,,-2.3782443506064,340942,
313,2021-01-15,NHEBI.SL,802.9916,822.7373,802.9916,814.745,,1.1232663878101,199610,
314,2021-01-18,NHEBI.SL,818.8587,833.0803,808.0456,817.4483,,0.33179706533946,246509,
315,2021-01-19,NHEBI.SL,817.4483,838.2518,816.508,827.7913,,1.2652787950015,327374,
316,2021-01-20,NHEBI.SL,830.6121,836.8414,824.6179,831.3173,,0.42595277336209,282148,
317,2021-01-21,NHEBI.SL,831.3173,836.1362,810.1612,813.6872,,-2.1207425852921,292931,
318,2021-01-22,NHEBI.SL,813.6872,820.9743,800.5234,808.2807,,-0.66444451872906,341193,
319,2021-01-25,NHEBI.SL,805.1073,819.5639,801.4637,814.51,,0.77068523348386,264704,
320,2021-01-26,NHEBI.SL,815.6853,830.4946,814.0398,825.088,,1.2986949208727,395328,
321,2021-01-27,NHEBI.SL,830.0244,857.4098,829.2017,857.4098,,3.9173760859448,532362,
322,2021-01-28,NHEBI.SL,855.4118,856.7046,826.4984,828.7316,,-3.3447483338772,613696,
323,2021-01-29,NHEBI.SL,828.7316,851.5331,818.2711,851.063,,2.6946480621712,630482,
324,2021-02-01,NHEBI.SL,850.9455,858.4676,844.8337,857.7624,,0.78718026750076,496356,
325,2021-02-02,NHEBI.SL,859.1728,873.1594,859.1728,869.5158,,1.3702395908238,375291,
326,2021-02-03,NHEBI.SL,873.2769,877.5081,855.4118,865.5197,,-0.45957761779603,262226,
327,2021-02-04,NHEBI.SL,869.7509,885.2654,858.7027,884.5602,,2.1998921572785,357034,
328,2021-02-05,NHEBI.SL,884.5602,892.1999,879.3887,889.8492,,0.59792425659667,348961,
329,2021-02-08,NHEBI.SL,893.2577,902.6604,883.3848,888.9089,,-0.10566958985859,453178,
330,2021-02-09,NHEBI.SL,894.5506,903.8357,885.5004,901.0149,,1.3618943403537,345614,
331,2021-02-10,NHEBI.SL,902.6604,902.6604,875.9802,880.6816,,-2.2567107380799,331065,
332,2021-02-18,NHEBI.SL,982.4659,982.4659,945.0901,979.6451,,11.237148590365,264718,
333,2021-02-19,NHEBI.SL,993.7492,994.3368,960.6046,979.9977,,0.035992626309268,582795,
334,2021-02-22,NHEBI.SL,981.4081,1054.6317,976.0016,1045.3466,,6.668270752064,648754,
335,2021-02-23,NHEBI.SL,1045.8167,1084.8379,1027.2463,1049.6953,,0.41600556217431,707551,
336,2021-02-24,NHEBI.SL,1047.2271,1073.5547,1038.8822,1068.3832,,1.7803166309309,546168,
337,2021-02-25,NHEBI.SL,1075.4352,1130.4411,1060.7435,1111.2831,,4.0154038363763,754780,
338,2021-02-26,NHEBI.SL,1114.2214,1159.1194,1096.3563,1147.1309,,3.2258026780035,808404,
339,2021-03-01,NHEBI.SL,1136.5529,1168.287,1089.5393,1101.2927,,-3.9958996832881,814157,
340,2021-03-02,NHEBI.SL,1097.7667,1103.2908,1039.5874,1063.6818,,-3.415159294164,650908,
341,2021-03-03,NHEBI.SL,1071.7917,1094.2407,1045.229,1062.624,,-0.099447033877993,523281,
342,2021-03-04,NHEBI.SL,1074.2599,1115.1617,1060.3909,1077.7859,,1.4268358328063,610023,
343,2021-03-05,NHEBI.SL,1076.6106,1109.5201,1065.5624,1086.836,,0.83969367199923,557725,
344,2021-03-08,NHEBI.SL,1092.9478,1155.2408,1089.4218,1106.6993,,1.8276262471983,504372,
345,2021-03-09,NHEBI.SL,1096.5913,1109.8727,1031.7126,1036.649,,-6.3296597368409,425487,
346,2021-03-10,NHEBI.SL,1047.4622,1062.5065,1012.6721,1042.8783,,0.60090734665255,348248,
347,2021-03-11,NHEBI.SL,1049.8128,1061.5662,1023.7203,1055.8071,,1.239722794117,311484,
348,2021-03-12,NHEBI.SL,1061.9188,1069.5585,1028.4217,1032.0652,,-2.2486967553069,274620,
349,2021-03-15,NHEBI.SL,1029.597,1064.2695,1008.4409,1030.4197,,-0.15943760142286,400636,
350,2021-03-16,NHEBI.SL,1016.6683,1038.5296,1005.15,1009.2636,,-2.053153680971,255241,
351,2021-03-17,NHEBI.SL,1008.0883,1008.0883,976.1191,978.9399,,-3.0045371694768,301787,
352,2021-03-18,NHEBI.SL,972.8281,987.2848,962.3676,979.9977,,0.10805566306982,249769,
353,2021-03-19,NHEBI.SL,974.121,982.4659,915.0015,923.2288,,-5.7927584932087,307854,
354,2021-03-22,NHEBI.SL,923.5814,956.4909,917.3521,949.3214,,2.8262333237438,236099,
355,2021-03-23,NHEBI.SL,950.2616,957.4312,923.934,937.6855,,-1.2257071208971,173882,
356,2021-03-24,NHEBI.SL,926.1672,966.3638,922.171,961.0747,,2.4943544503994,265505,
357,2021-03-25,NHEBI.SL,966.7164,978.5873,955.6682,960.4871,,-0.061139888501898,241094,
358,2021-03-26,NHEBI.SL,957.9013,986.227,954.3753,982.5835,,2.300541048391,271789,
359,2021-03-29,NHEBI.SL,980.3503,997.6278,959.6643,964.7183,,-1.8181864442055,217575,
360,2021-03-30,NHEBI.SL,971.1827,989.6355,966.3638,988.8127,,2.4975580954565,176534,
361,2021-03-31,NHEBI.SL,987.2848,1005.2675,982.3484,1001.6239,,1.2956144272823,222795,
362,2021-04-01,NHEBI.SL,1001.6239,1051.9285,1001.6239,1051.1057,,4.9401576779468,333294,
363,2021-04-02,NHEBI.SL,1047.5503,1055.6366,1025.2601,1047.5289,,-0.34028927823339,316861,
364,2021-04-06,NHEBI.SL,1038.8203,1078.7544,1036.1354,1073.9766,,2.5247704383144,211926,
365,2021-04-07,NHEBI.SL,1077.2271,1084.302,1053.044,1060.6561,,-1.2402970418536,291671,
366,2021-04-08,NHEBI.SL,1061.7574,1066.85,1031.3051,1038.2224,,-2.1150776392084,335671,
367,2021-04-09,NHEBI.SL,1038.2224,1042.7216,1021.4415,1022.1711,,-1.5460367643773,312987,
368,2021-04-12,NHEBI.SL,1022.1711,1030.3184,1012.9295,1018.8879,,-0.32119867212056,280388,
369,2021-04-13,NHEBI.SL,1024.7247,1039.3168,998.4591,1027.2784,,0.82349589194258,380956,
370,2021-04-14,NHEBI.SL,1029.832,1055.4896,1026.3056,1055.4896,,2.7462078439496,317583,
371,2021-04-15,NHEBI.SL,1056.3408,1060.7184,1046.6128,1056.0976,,0.057603599315422,278359,
